Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2020,NY,New York,Onondaga,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,42.4,,,35.7,49.3,473236,36067,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-76.1961336 43.0065163),2132
2020,NY,New York,Schenectady,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73,,,68.8,76.9,158089,36093,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-74.0435592 42.8175516),2142
2021,NY,New York,Montgomery,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,14,,,11.8,16.3,49558,36057,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-74.4353575 42.9008912),624
2021,NY,New York,Warren,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,26.4,,,22.6,30.6,65618,36113,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-73.8381388 43.5551053),2183
2021,NY,New York,Columbia,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,20,,,16.8,23.3,61778,36021,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-73.6267175 42.2476964),619
2021,NY,New York,Queens,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.3,,,4.6,6.2,2331143,36081,HLTHOUT,COPD,CrdPrv,COPD,POINT (-73.8412089 40.6546581),2137
2021,NY,New York,Sullivan,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,16.6,,,14.3,19.1,79806,36105,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.7715769 41.7199928),2180
2021,NY,New York,Cattaraugus,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,85.7,,,83.1,88.0,76426,36009,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-78.662332 42.2390986),2034
2021,NY,New York,Tompkins,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,2.0,2.6,105162,36109,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-76.4734835 42.4530063),2181
2020,NY,New York,Delaware,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.1,,,81.7,86.4,44378,36025,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-74.9667281 42.1939865),2039
2021,NY,New York,Westchester,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.7,10.0,997895,36119,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-73.7457526 41.1526862),2185
2020,NY,New York,New York,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,36.3,,,31.6,40.9,1576876,36061,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-73.9701871 40.7766419),2095
2020,NY,New York,Seneca,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,38.2,,,30.0,46.1,33688,36099,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-76.827088 42.7822943),2144
2020,NY,New York,Ulster,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,10.3,,,6.5,15.0,182951,36111,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-74.2654582 41.9472124),2182
2021,NY,New York,Washington,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,13.3,,,11.2,15.5,60956,36115,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-73.4394282 43.3123766),2184
2021,NY,New York,Chautauqua,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,61,,,57.0,65.2,126807,36013,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-79.4075949 42.3042159),2035
2021,NY,New York,Hamilton,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.1,,,68.7,77.2,5119,36041,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-74.5024556 43.6578786),622
2021,NY,New York,Cayuga,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.7,,,3.1,4.3,75880,36011,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-76.5745866 43.0085456),618
2021,NY,New York,Tompkins,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,,,5.6,6.8,105162,36109,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-76.4734835 42.4530063),2181
2021,NY,New York,Schenectady,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,,,6.7,8.2,158089,36093,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-74.0435592 42.8175516),2142
2021,NY,New York,Jefferson,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,31.1,,,28.7,33.6,116295,36045,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-76.0529678 43.996389),2089
2021,NY,New York,Cayuga,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.5,,,76.1,82.4,75880,36011,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-76.5745866 43.0085456),618
2021,NY,New York,Delaware,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33,,,28.5,38.0,44378,36025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.9667281 42.1939865),2039
2021,NY,New York,Westchester,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,25.1,,,22.9,27.4,997895,36119,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-73.7457526 41.1526862),2185
2021,NY,New York,Schoharie,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,,,3.0,4.0,29863,36095,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-74.4381718 42.591294),629
2021,NY,New York,Lewis,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,21.6,,,18.6,24.7,26573,36049,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-75.4441402 43.7826811),623
2021,NY,New York,Schoharie,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,15.1,,,12.6,17.6,29863,36095,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-74.4381718 42.591294),629
2021,NY,New York,Madison,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.4,,,33.3,39.6,67658,36053,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-75.6635749 42.9100255),2092
2021,NY,New York,Montgomery,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,26.7,,,22.6,30.9,49558,36057,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-74.4353575 42.9008912),624
2021,NY,New York,Clinton,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,27.2,,,24.5,30.1,79596,36019,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-73.7056429 44.752712),2038
2021,NY,New York,Montgomery,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16,,,13.6,18.6,49558,36057,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-74.4353575 42.9008912),624
2021,NY,New York,Dutchess,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,73.8,,,69.9,77.3,297112,36027,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-73.7400411 41.7547699),2040
2021,NY,New York,Ulster,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7.0,182951,36111,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-74.2654582 41.9472124),2182
2021,NY,New York,Saratoga,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,14.9,,,11.6,18.6,237359,36091,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-73.8553872 43.1061353),2141
2020,NY,New York,Cortland,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,75.2,,,70.4,79.5,46311,36023,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-76.0762398 42.594039),620
2020,NY,New York,Allegany,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,35.6,,,33.6,37.4,46106,36003,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-78.0261531 42.2478532),2031
2021,NY,New York,Niagara,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.9,,,33.8,40.1,211653,36063,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-78.8129431 43.2726719),2131
2021,NY,New York,Hamilton,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,60,,,55.4,64.3,5119,36041,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-74.5024556 43.6578786),622
2021,NY,New York,Orleans,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.7,,,16.0,21.9,40191,36073,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-78.2070281 43.3399059),626
2021,NY,New York,Westchester,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,8.5,,,7.3,9.7,997895,36119,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-73.7457526 41.1526862),2185
2021,NY,New York,Yates,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,15,,,12.3,17.7,24613,36123,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-77.1043238 42.638237),2225
2020,NY,New York,St. Lawrence,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.6,,,82.1,86.9,108051,36089,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-75.074311 44.4881125),2140
2020,NY,New York,Washington,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,74.8,,,70.3,79.1,60956,36115,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-73.4394282 43.3123766),2184
2020,NY,New York,Sullivan,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,84.6,,,82.4,86.6,79806,36105,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-74.7715769 41.7199928),2180
2021,NY,New York,Schoharie,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,24.2,,,20.2,28.3,29863,36095,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-74.4381718 42.591294),629
2021,NY,New York,Washington,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,,,7.5,9.1,60956,36115,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-73.4394282 43.3123766),2184
2021,NY,New York,Herkimer,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.5,7.1,59937,36043,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-74.8410968 43.571009),2088
2021,NY,New York,Tompkins,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,23.6,,,20.2,27.3,105162,36109,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-76.4734835 42.4530063),2181
2020,NY,New York,Albany,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.8,,,81.4,85.9,313743,36001,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-73.9740095 42.5882401),2030
2021,NY,New York,Monroe,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,74.3,,,71.6,76.9,755160,36055,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-77.7005177 43.2503466),2093
2021,NY,New York,Genesee,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,20.3,,,16.4,24.2,57853,36037,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-78.1927784 43.0009096),2086
2021,NY,New York,Broome,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,15.1,,,12.9,17.9,197240,36007,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-75.8302833 42.1619773),2033
2021,NY,New York,Orange,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.8,,,5.1,6.6,404525,36071,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.3062522 41.4024096),2134
2021,NY,New York,Saratoga,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,4.6,,,3.3,6.1,237359,36091,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-73.8553872 43.1061353),2141
2021,NY,New York,Richmond,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.9,,,2.6,3.3,493494,36085,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Schoharie,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,17.5,,,14.0,21.0,29863,36095,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.4381718 42.591294),629
2020,NY,New York,Otsego,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,45.3,,,37.2,53.3,58123,36077,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-75.028841 42.6297762),2136
2021,NY,New York,Rockland,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6,,,5.2,6.8,339227,36087,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.0246616 41.1546276),628
2021,NY,New York,Kings,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,87.1,,,85.3,88.9,2641052,36047,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-73.9506398 40.6350451),2090
2021,NY,New York,Hamilton,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.8,,,2.5,3.1,5119,36041,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-74.5024556 43.6578786),622
2021,NY,New York,Chautauqua,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.4,,,35.3,42.0,126807,36013,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-79.4075949 42.3042159),2035
2020,NY,New York,Hamilton,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,77.1,,,74.1,80.0,5119,36041,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-74.5024556 43.6578786),622
2021,NY,New York,Cattaraugus,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,9.2,,,7.8,10.7,76426,36009,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-78.662332 42.2390986),2034
2021,NY,New York,Warren,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,24.9,,,20.8,29.4,65618,36113,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-73.8381388 43.5551053),2183
2020,NY,New York,Chautauqua,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.2,,,80.7,85.7,126807,36013,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-79.4075949 42.3042159),2035
2021,NY,New York,Bronx,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.5,,,5.8,7.2,1424948,36005,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-73.852939 40.8487111),2032
2021,NY,New York,Ulster,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.8,,,5.9,7.9,182951,36111,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-74.2654582 41.9472124),2182
2021,NY,New York,Lewis,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,79.2,,,75.7,82.6,26573,36049,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-75.4441402 43.7826811),623
2021,NY,New York,Columbia,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,8.0,10.3,61778,36021,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-73.6267175 42.2476964),619
2021,NY,New York,Wayne,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,12.7,,,10.8,14.5,90923,36117,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-77.0494024 43.2181139),631
2020,NY,New York,Onondaga,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,85.5,,,83.5,87.5,473236,36067,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-76.1961336 43.0065163),2132
2021,NY,New York,Sullivan,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.3,,,14.3,18.3,79806,36105,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-74.7715769 41.7199928),2180
2020,NY,New York,Washington,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.6,,,31.1,34.1,60956,36115,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-73.4394282 43.3123766),2184
2021,NY,New York,Schuyler,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.8,7.1,17752,36097,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-76.938603 42.4197755),2143
2021,NY,New York,Montgomery,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,61.1,,,56.9,65.0,49558,36057,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-74.4353575 42.9008912),624
2021,NY,New York,Queens,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,,,2.8,3.5,2331143,36081,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-73.8412089 40.6546581),2137
2021,NY,New York,Jefferson,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.4,,,5.6,7.2,116295,36045,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-76.0529678 43.996389),2089
2021,NY,New York,Hamilton,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,28.5,,,24.4,32.5,5119,36041,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-74.5024556 43.6578786),622
2021,NY,New York,St. Lawrence,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,13.1,,,11.1,15.1,108051,36089,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-75.074311 44.4881125),2140
2021,NY,New York,Putnam,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.1,,,10.2,14.5,97936,36079,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-73.7438608 41.4279067),627
2021,NY,New York,Richmond,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.4,,,27.2,33.6,493494,36085,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Bronx,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,32.5,,,30.0,34.9,1424948,36005,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-73.852939 40.8487111),2032
2021,NY,New York,Genesee,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.7,57853,36037,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-78.1927784 43.0009096),2086
2021,NY,New York,Chenango,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,15.9,,,13.6,18.5,46537,36017,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-75.6022407 42.4780238),2037
